,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.0,0.0,0.5870069605568445,0.47772020725388603,0.44644194756554306,0.5212121212121212,0.3022338230752547,0.35056044984444235,0.3586215903729607
recall,0.0,0.0,0.7981072555205048,0.7846808510638298,0.7587523870146403,0.5212121212121212,0.46830809871979495,0.5212121212121212,0.3586215903729607
f1-score,0.0,0.0,0.6764705882352942,0.5938808373590982,0.5621315727422778,0.5212121212121212,0.36649659966733406,0.4181066722088599,0.3586215903729607
support,2406.0,588.0,3170.0,1175.0,1571.0,0.5212121212121212,8910.0,8910.0,0.3586215903729607
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,1.0,0.10955056179775281,0.8278463648834019,0.46934548467274234,0.0,0.32996632996632996,0.4813484822707794,0.6336890742433148,0.2276279839976243
recall,0.022443890274314215,0.9285714285714286,0.3807570977917981,0.9642553191489361,0.0,0.32996632996632996,0.45920554715729545,0.32996632996632996,0.2276279839976243
f1-score,0.04390243902439024,0.19597989949748745,0.5216076058772688,0.63137364168292,0.0,0.32996632996632996,0.2785727172164133,0.293628012211625,0.2276279839976243
support,2406.0,588.0,3170.0,1175.0,1571.0,0.32996632996632996,8910.0,8910.0,0.2276279839976243
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.43254051778572933,0.0,0.5279187817258884,0.9680365296803652,0.0,0.48787878787878786,0.3856991658383966,0.43228259778203815,0.26360660770049027
recall,0.8541147132169576,0.0,0.6561514195583596,0.1804255319148936,0.0,0.48787878787878786,0.3381383329380422,0.48787878787878786,0.26360660770049027
f1-score,0.5742629593405059,0.0,0.5850914205344585,0.30416068866571017,0.0,0.48787878787878786,0.2927030137081349,0.40334515066775534,0.26360660770049027
support,2406.0,588.0,3170.0,1175.0,1571.0,0.48787878787878786,8910.0,8910.0,0.26360660770049027
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.9956896551724138,0.0,0.9382716049382716,0.5819477434679335,0.2266743815998843,0.320314253647587,0.5485166770357006,0.7193989169548135,0.17913308789507554
recall,0.09600997506234414,0.0,0.023974763406940065,0.8340425531914893,0.9974538510502864,0.320314253647587,0.39029622854221196,0.320314253647587,0.17913308789507554
f1-score,0.17513267626990145,0.0,0.04675484466318056,0.6855543896467297,0.3694012258368694,0.320314253647587,0.2553686272833362,0.21946552304290623,0.17913308789507554
support,2406.0,588.0,3170.0,1175.0,1571.0,0.320314253647587,8910.0,8910.0,0.17913308789507554
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.9703947368421053,0.24479166666666666,0.46846304380550957,0.5508913168487637,0.21875,0.49595959595959593,0.49065815283260905,0.5560817769924655,0.27760503783650725
recall,0.12261014131338321,0.07993197278911565,0.9817034700315458,0.8153191489361702,0.004455760661998727,0.49595959595959593,0.4008040987464427,0.49595959595959593,0.27760503783650725
f1-score,0.21771217712177127,0.1205128205128205,0.6342606746153062,0.6575154426904599,0.008733624454148471,0.49595959595959593,0.3277469478789013,0.3806492193407181,0.27760503783650725
support,2406.0,588.0,3170.0,1175.0,1571.0,0.49595959595959593,8910.0,8910.0,0.27760503783650725
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,1.0,0.75,0.36672836649699214,0.8857142857142857,0.0,0.3850729517396184,0.6004885304422556,0.5668061961290406,0.050179815036217934
recall,0.0943474646716542,0.00510204081632653,1.0,0.026382978723404255,0.0,0.3850729517396184,0.225166496842277,0.3850729517396184,0.050179815036217934
f1-score,0.17242688947968096,0.010135135135135136,0.5366514305061791,0.0512396694214876,0.0,0.3850729517396184,0.15409062490849657,0.2449169699015048,0.050179815036217934
support,2406.0,588.0,3170.0,1175.0,1571.0,0.3850729517396184,8910.0,8910.0,0.050179815036217934
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.8860045146726863,0.0,0.5438927694921654,0.7156549520766773,0.5471014492753623,0.6421997755331089,0.5385307371033783,0.6235979671261883,0.49331570149480997
recall,0.6525353283458022,0.0,0.908832807570978,0.9531914893617022,0.09611712285168682,0.6421997755331089,0.5221353496260338,0.6421997755331089,0.49331570149480997
f1-score,0.7515557683101963,0.0,0.6805243888035903,0.8175182481751825,0.16350839198700595,0.6421997755331089,0.482621359455195,0.5817015843410931,0.49331570149480997
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6421997755331089,8910.0,8910.0,0.49331570149480997
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.817351598173516,0.0,0.7813487881981033,0.940279542566709,0.35025858015984956,0.5975308641975309,0.5778477018196356,0.684456598848538,0.47639301619405827
recall,0.669576059850374,0.0,0.46782334384858043,0.6297872340425532,0.9484404837683005,0.5975308641975309,0.5431254243019616,0.5975308641975309,0.47639301619405827
f1-score,0.7361206305688827,0.0,0.585240726124704,0.7543323139653415,0.5115879828326181,0.5975308641975309,0.5174563306983092,0.5966739089678298,0.47639301619405827
support,2406.0,588.0,3170.0,1175.0,1571.0,0.5975308641975309,8910.0,8910.0,0.47639301619405827
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.554266563547306,0.0,0.6651411136536994,0.8643122676579925,0.9285714285714286,0.6407407407407407,0.6024582746860853,0.6640196757531875,0.4933814674266934
recall,0.8935993349958438,0.0,0.8252365930599369,0.7914893617021277,0.008274984086569064,0.6407407407407407,0.5037200547688955,0.6407407407407407,0.4933814674266934
f1-score,0.6841686555290373,0.0,0.7365901731662678,0.8262994224788982,0.016403785488958992,0.6407407407407407,0.4526924073326325,0.558672592879438,0.4933814674266934
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6407407407407407,8910.0,8910.0,0.4933814674266934
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.7063985374771481,0.0,0.5400947867298578,0.9309576837416481,0.5,0.6305274971941639,0.5354902015897307,0.5938350879349162,0.4669639523753587
recall,0.8029925187032418,0.0,0.8987381703470032,0.7114893617021276,0.0006365372374283895,0.6305274971941639,0.48277131759796027,0.6305274971941639,0.4669639523753587
f1-score,0.751604746158335,0.0,0.6747187685020722,0.8065605402797877,0.0012714558169103622,0.6305274971941639,0.4468311021514211,0.5495988335943478,0.4669639523753587
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6305274971941639,8910.0,8910.0,0.4669639523753587
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.9432485322896281,0.0,0.6191293158910572,0.8232899022801303,0.4946164199192463,0.682267115600449,0.5760568340760124,0.6707636286123216,0.5585587799187078
recall,0.600997506234414,0.0,0.9107255520504732,0.8604255319148936,0.4678548695098663,0.682267115600449,0.5680006919419294,0.682267115600449,0.5585587799187078
f1-score,0.7341964965727342,0.0,0.7371377505425762,0.8414481897627966,0.48086359175662413,0.682267115600449,0.5587292057269463,0.6562673137592491,0.5585587799187078
support,2406.0,588.0,3170.0,1175.0,1571.0,0.682267115600449,8910.0,8910.0,0.5585587799187078
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.5278894472361809,0.0,0.8494007295466389,0.7714491708723864,0.5175600739371534,0.6331088664421998,0.5332598843184719,0.6377375953584083,0.5108764649126272
recall,0.8732335827098919,0.0,0.5141955835962145,0.9106382978723404,0.5346912794398472,0.6331088664421998,0.5665517487236589,0.6331088664421998,0.5108764649126272
f1-score,0.6580018791105544,0.0,0.640597366869719,0.8352849336455894,0.5259862241703194,0.6331088664421998,0.5319740807592364,0.6084882524491741,0.5108764649126272
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6331088664421998,8910.0,8910.0,0.5108764649126272
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.5135065603293028,0.15625,0.936656282450675,0.7450034458993797,0.4610044916292364,0.5760942760942761,0.5624841560617188,0.6617496413919466,0.45134040392400765
recall,0.829592684954281,0.04251700680272109,0.28454258675078864,0.92,0.7186505410566518,0.5760942760942761,0.5590605639128885,0.5760942760942761,0.45134040392400765
f1-score,0.6343556332432861,0.06684491978609626,0.43648681345269774,0.8233054074638233,0.5616915422885572,0.5760942760942761,0.5045368632468922,0.538611552386974,0.45134040392400765
support,2406.0,588.0,3170.0,1175.0,1571.0,0.5760942760942761,8910.0,8910.0,0.45134040392400765
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.9610274579273693,0.0,0.9422382671480144,0.8445945945945946,0.24794303797468353,0.43916947250280586,0.5991606715289324,0.7498366478046389,0.309435336409026
recall,0.45095594347464674,0.0,0.08233438485804416,0.851063829787234,0.9974538510502864,0.43916947250280586,0.47636160183404225,0.43916947250280586,0.309435336409026
f1-score,0.6138613861386139,0.0,0.1514360313315927,0.847816871555744,0.39716132302623236,0.43916947250280586,0.4020551224104366,0.4014733980833742,0.309435336409026
support,2406.0,588.0,3170.0,1175.0,1571.0,0.43916947250280586,8910.0,8910.0,0.309435336409026
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.8903846153846153,0.0,0.939150401836969,0.6219709208400647,0.3295110341843358,0.5482603815937149,0.556203394449197,0.7146857267260657,0.43461376873500335
recall,0.5773067331670823,0.0,0.2580441640378549,0.9829787234042553,0.9694462126034373,0.5482603815937149,0.5575551666425259,0.5482603815937149,0.43461376873500335
f1-score,0.7004538577912253,0.0,0.40485028458302397,0.7618733509234829,0.4918456321653481,0.5482603815937149,0.471804625092616,0.520376886581451,0.43461376873500335
support,2406.0,588.0,3170.0,1175.0,1571.0,0.5482603815937149,8910.0,8910.0,0.43461376873500335
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.9528501055594651,0.0,0.735649102148955,0.7659420289855072,0.431047197640118,0.682267115600449,0.5770976868668091,0.6960406329224306,0.5747675030671645
recall,0.5627597672485453,0.0,0.7883280757097791,0.8995744680851064,0.7441120305537874,0.682267115600449,0.5989548683194437,0.682267115600449,0.5747675030671645
f1-score,0.7076038672589496,0.0,0.7610781178620375,0.8273972602739725,0.5458790567359327,0.682267115600449,0.5683916604261785,0.667214401481679,0.5747675030671645
support,2406.0,588.0,3170.0,1175.0,1571.0,0.682267115600449,8910.0,8910.0,0.5747675030671645
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.9772942289498581,0.0,0.9209876543209876,0.717139175257732,0.28410125660171187,0.49966329966329964,0.5799044630260579,0.7362359578114493,0.3776835011515528
recall,0.42934330839567747,0.0,0.23533123028391167,0.9472340425531914,0.9929980903882877,0.49966329966329964,0.5209813343242137,0.49966329966329964,0.3776835011515528
f1-score,0.5965925498123015,0.0,0.3748743718592965,0.8162816281628162,0.44180118946474084,0.49966329966329964,0.44590994785983096,0.48001728567708013,0.3776835011515528
support,2406.0,588.0,3170.0,1175.0,1571.0,0.49966329966329964,8910.0,8910.0,0.3776835011515528
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.7773722627737226,0.25,0.5321896002829855,0.9122137404580153,0.0,0.6334455667789001,0.49435512070294463,0.5360549766743893,0.4670886924841091
recall,0.7967581047381546,0.0017006802721088435,0.9492113564668769,0.6102127659574468,0.0,0.6334455667789001,0.4715765814869174,0.6334455667789001,0.4670886924841091
f1-score,0.7869458128078817,0.003378378378378378,0.6820036264732549,0.7312595614482407,0.0,0.6334455667789001,0.44071747582155113,0.5518024234258305,0.4670886924841091
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6334455667789001,8910.0,8910.0,0.4670886924841091
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.7353519465198585,0.0,0.5117827868852459,0.9737991266375546,0.5849056603773585,0.5997755331088664,0.5611679040840035,0.6122007838389412,0.41253155304949507
recall,0.7772236076475478,0.0,0.9454258675078865,0.37957446808510636,0.019732654360280075,0.5997755331088664,0.4243913195201642,0.5997755331088664,0.41253155304949507
f1-score,0.7557082238836129,0.0,0.6640815422113894,0.5462339252908757,0.038177339901477834,0.5997755331088664,0.4008402062574712,0.5190992074832859,0.41253155304949507
support,2406.0,588.0,3170.0,1175.0,1571.0,0.5997755331088664,8910.0,8910.0,0.41253155304949507
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.732776617954071,0.0,0.9655172413793104,0.9197396963123644,0.2793316382128587,0.47418630751964086,0.5794730387717208,0.7119275358888146,0.34382994367639264
recall,0.729426433915212,0.0,0.026498422712933754,0.7217021276595744,0.9789942711648632,0.47418630751964086,0.49132425109051664,0.47418630751964086,0.34382994367639264
f1-score,0.7310976879816705,0.0,0.05158120970217992,0.8087744396757272,0.4346474494842447,0.47418630751964086,0.4052201573687645,0.3990656096294654,0.34382994367639264
support,2406.0,588.0,3170.0,1175.0,1571.0,0.47418630751964086,8910.0,8910.0,0.34382994367639264
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.8385807096451774,0.0,0.9354187689202825,0.762550881953867,0.33955895589558954,0.5878787878787879,0.5752218632829833,0.7196798081808482,0.47834547085201795
recall,0.6974231088944306,0.0,0.29242902208201893,0.9565957446808511,0.9605346912794398,0.5878787878787879,0.5813965133873481,0.5878787878787879,0.47834547085201795
f1-score,0.7615157703653278,0.0,0.4455659697188175,0.8486221215553038,0.5017456359102245,0.5878787878787879,0.5114898995099347,0.5645369757968659,0.47834547085201795
support,2406.0,588.0,3170.0,1175.0,1571.0,0.5878787878787879,8910.0,8910.0,0.47834547085201795
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.9656274980015987,0.0,0.4930815562428781,1.0,0.5064406779661017,0.563973063973064,0.5930299464421157,0.6573497865955685,0.3653157774650013
recall,0.5020781379883624,0.0,0.9555205047318612,0.03489361702127659,0.475493316359007,0.563973063973064,0.39359711522010143,0.563973063973064,0.3653157774650013
f1-score,0.6606508066721356,0.0,0.6504885643723828,0.06743421052631579,0.49047931713722914,0.563973063973064,0.3738105797416127,0.5052023338389023,0.3653157774650013
support,2406.0,588.0,3170.0,1175.0,1571.0,0.563973063973064,8910.0,8910.0,0.3653157774650013
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.438681141938078,0.0,0.9772727272727273,0.917312661498708,0.38101347017318793,0.46273849607182943,0.5428560001765402,0.6543025714770618,0.3061680974330535
recall,0.9068994181213632,0.0,0.013564668769716088,0.6042553191489362,0.7562062380649268,0.46273849607182943,0.4561851288209885,0.46273849607182943,0.3061680974330535
f1-score,0.5913279132791328,0.0,0.026757934038581208,0.728578758337609,0.5067178502879078,0.46273849607182943,0.3706764911886461,0.35462305208764194,0.3061680974330535
support,2406.0,588.0,3170.0,1175.0,1571.0,0.46273849607182943,8910.0,8910.0,0.3061680974330535
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.9649890590809628,0.0,0.7408816999682841,0.8475836431226765,0.4023579201934704,0.662401795735129,0.5911624644730787,0.7068881861213631,0.5505563109277349
recall,0.5498753117206983,0.0,0.7369085173501577,0.7761702127659574,0.8472310630171865,0.662401795735129,0.5820370209708,0.662401795735129,0.5505563109277349
f1-score,0.7005559968228752,0.0,0.7388897675154199,0.8103065304309196,0.5456036072965771,0.662401795735129,0.5590711804131583,0.6551146724690204,0.5505563109277349
support,2406.0,588.0,3170.0,1175.0,1571.0,0.662401795735129,8910.0,8910.0,0.5505563109277349
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.7230134932533733,0.0,0.6440835266821345,0.7552447552447552,0.6653386454183267,0.6867564534231201,0.5575360841197179,0.6412990845920046,0.5624737628282834
recall,0.8017456359102244,0.0,0.8757097791798107,0.9191489361702128,0.2126034373010821,0.6867564534231201,0.561841557712266,0.6867564534231201,0.5624737628282834
f1-score,0.7603468663776114,0.0,0.7422459893048129,0.8291746641074855,0.32223830197780995,0.6867564534231201,0.530801164353544,0.6355590291059735,0.5624737628282834
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6867564534231201,8910.0,8910.0,0.5624737628282834
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.6608811748998665,0.1875,0.8813793103448276,0.9238302502720348,0.4032201610080504,0.6047138047138048,0.6113621793049558,0.6973357954675051,0.490654743505767
recall,0.8229426433915212,0.2193877551020408,0.4031545741324921,0.7225531914893617,0.7332908975175048,0.6047138047138048,0.5802658123265841,0.6047138047138048,0.490654743505767
f1-score,0.73306182895224,0.2021943573667712,0.5532467532467532,0.8108882521489971,0.5203252032520326,0.6047138047138048,0.5639432789933588,0.6068073895585829,0.490654743505767
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6047138047138048,8910.0,8910.0,0.490654743505767
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.958904109589041,0.17515274949083504,0.7056173820879703,0.7996515679442509,0.6577266922094508,0.6318742985409652,0.6594105002643096,0.7429628991454827,0.5185755259847529
recall,0.4945968412302577,0.5850340136054422,0.8400630914826498,0.7812765957446809,0.32781667727562064,0.6318742985409652,0.6057574438677302,0.6318742985409652,0.5185755259847529
f1-score,0.6525911708253359,0.2695924764890282,0.7669930875576038,0.790357296599225,0.43755310110450296,0.6318742985409652,0.5834174265151392,0.6482703216698287,0.5185755259847529
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6318742985409652,8910.0,8910.0,0.5185755259847529
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.8227210261108566,0.19786096256684493,0.6520917040888679,0.8464052287581699,0.7091988130563798,0.6750841750841751,0.6456555469162237,0.7038852094137102,0.5568430298357776
recall,0.7464671654197839,0.31462585034013607,0.8703470031545741,0.8817021276595745,0.15213239974538512,0.6750841750841751,0.5930549092638907,0.6750841750841751,0.5568430298357776
f1-score,0.7827413379821311,0.2429415627051871,0.7455749223077963,0.8636932055022927,0.25052410901467503,0.6750841750841751,0.5770950275024165,0.6507307175643793,0.5568430298357776
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6750841750841751,8910.0,8910.0,0.5568430298357776
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.6535157492841235,0.0,0.6105287677614721,0.953360768175583,0.5879194630872483,0.6518518518518519,0.5610649496616854,0.6230701981703529,0.5081208199385153
recall,0.8536990856192851,0.0,0.826813880126183,0.5914893617021276,0.2788033099936346,0.6518518518518519,0.510161127488246,0.6518518518518519,0.5081208199385153
f1-score,0.7403135700126149,0.0,0.7023984992630309,0.7300420168067226,0.37823834196891193,0.6518518518518519,0.5101984856102562,0.6127732319972187,0.5081208199385153
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6518518518518519,8910.0,8910.0,0.5081208199385153
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.6466908133026013,0.20491803278688525,0.669037037037037,0.7670157068062827,0.5911552346570397,0.6516273849607183,0.5757633649179692,0.6315629221813407,0.5244047983652671
recall,0.8162926018287614,0.08503401360544217,0.7123028391167192,0.7480851063829788,0.41693189051559515,0.6516273849607183,0.5557292902898993,0.6516273849607183,0.5244047983652671
f1-score,0.7216608487966195,0.12019230769230768,0.6899923605805958,0.7574321413183972,0.4889884285181037,0.6516273849607183,0.5556532173812048,0.6343937653669236,0.5244047983652671
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6516273849607183,8910.0,8910.0,0.5244047983652671
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.7196442382057231,0.15387642660369932,0.8087371512481645,0.8999037536092397,0.65,0.6063973063973064,0.6464323139333653,0.7254968637388871,0.4942543346982171
recall,0.7734829592684954,0.6649659863945578,0.6949526813880126,0.7957446808510639,0.008274984086569064,0.6063973063973064,0.5874842583977398,0.6063973063973064,0.4942543346982171
f1-score,0.7455929487179487,0.24992010226909553,0.7475398710553105,0.844625112917796,0.016341923318667503,0.6063973063973064,0.5208039916557636,0.5980537278571251,0.4942543346982171
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6063973063973064,8910.0,8910.0,0.4942543346982171
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.8675062972292191,0.0,0.4623115577889447,0.9933333333333333,0.4444444444444444,0.5615039281705948,0.5535191265591883,0.6080961479476257,0.342854129495229
recall,0.71571072319202,0.0,0.9867507886435332,0.12680851063829787,0.002546148949713558,0.5615039281705948,0.3663632342847129,0.5615039281705948,0.342854129495229
f1-score,0.7843315873377362,0.0,0.6296296296296297,0.2249056603773585,0.0050632911392405056,0.5615039281705948,0.328786033696793,0.46635761014406985,0.342854129495229
support,2406.0,588.0,3170.0,1175.0,1571.0,0.5615039281705948,8910.0,8910.0,0.342854129495229
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.9201465201465201,0.6666666666666666,0.8331637843336724,0.9423298731257209,0.27406886858749124,0.49988776655443323,0.7272751425720143,0.761481651771486,0.37004605730671547
recall,0.5220282626766417,0.003401360544217687,0.2583596214511041,0.6953191489361702,0.9929980903882877,0.49988776655443323,0.49442129679928426,0.49988776655443323,0.37004605730671547
f1-score,0.6661363033678068,0.0067681895093062595,0.3944136768601011,0.8001958863858961,0.429574555968608,0.49988776655443323,0.4594177224183437,0.5019177094176259,0.37004605730671547
support,2406.0,588.0,3170.0,1175.0,1571.0,0.49988776655443323,8910.0,8910.0,0.37004605730671547
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
precision,0.6846600614964127,0.20372836218375498,0.7739602169981917,0.9626666666666667,0.49155503785672683,0.6580246913580247,0.6233140690403506,0.6873069102822599,0.5441811942197945
recall,0.8329177057356608,0.2602040816326531,0.6750788643533123,0.614468085106383,0.5372374283895608,0.6580246913580247,0.583981233043514,0.6580246913580247,0.5441811942197945
f1-score,0.7515469716857303,0.22852875280059745,0.7211457455770851,0.7501298701298701,0.51338199513382,0.6580246913580247,0.5929466670654207,0.6640353137777559,0.5441811942197945
support,2406.0,588.0,3170.0,1175.0,1571.0,0.6580246913580247,8910.0,8910.0,0.5441811942197945
,0.0,1.0,2.0,3.0,4.0,accuracy,macro avg,weighted avg,cohen
